Word,Valence,Arousal,Dominance,VD_PC1,plutchik_label,insideout2_label
angry,2.53,6.2,4.11,-2.2154211151833665,fear,fear
angst,3.5,5.76,3.62,-2.046685843561525,anger,anger
anguish,3.14,5.41,4.27,-1.7564950687490375,anger,anger
anguished,2.78,4.79,2.88,-3.003738094152431,fear,anxiety
animal,7.06,4.3,5.72,1.5105585514065336,trust,joy
animated,6.65,5.77,6.71,2.02925525986592,surprise,joy
animation,6.42,5.52,5.16,0.7335350772532877,anticipation,disgust
animosity,3.4,5.83,5.04,-1.0319774016796166,anger,anger
ankle,5.4,3.11,5.58,0.4843116911957403,anticipation,ennui
anklet,4.75,3.57,5.08,-0.2530397483858358,disgust,ennui
annals,4.8,2.6,4.95,-0.3232804378928632,sadness,ennui
annex,4.41,4.0,5.26,-0.3059684496164718,disgust,ennui
annihilate,3.15,6.44,4.62,-1.487173055238104,anger,envy
annihilation,2.58,5.52,3.2,-2.8735041400670545,fear,embarrassment
anniversary,6.95,4.0,6.86,2.3087000611574666,trust,joy
announce,5.52,3.65,5.48,0.475506568558172,anticipation,ennui
announcement,5.81,4.3,5.05,0.3122912318046411,anticipation,ennui
announcer,5.84,4.5,4.07,-0.4096400876813029,disgust,disgust
annoy,2.49,5.04,4.64,-1.8381762111797226,disgust,disgust
annoyance,2.95,4.1,3.45,-2.479868690526092,sadness,anxiety
annoyed,2.8,5.29,4.08,-2.0882720572737297,anger,anger
annoying,3.0,5.55,3.28,-2.5802551408216665,fear,embarrassment
annual,5.19,3.7,4.9,-0.1446449810437008,disgust,ennui
annul,3.83,4.23,4.9,-0.8989834801600848,disgust,disgust
annulment,4.05,4.14,4.15,-1.342191149500038,disgust,disgust
anointed,4.79,3.32,5.18,-0.15548891996986983,disgust,ennui
anomaly,4.84,4.25,4.26,-0.8211083850506946,disgust,disgust
anonymity,4.81,3.29,5.88,0.3831551070519971,anticipation,ennui
anonymous,5.75,4.13,5.48,0.6030785206146194,anticipation,ennui
anorexic,2.71,4.24,3.43,-2.6280601295879626,sadness,anxiety
answer,6.1,4.0,5.95,1.1514224412702887,trust,ennui
ant,3.9,3.27,5.3,-0.5586996259965692,disgust,ennui
antagonistic,4.32,4.11,4.41,-0.9964853258734379,disgust,ennui
antagonize,3.15,4.95,4.0,-1.9544323474605776,disgust,disgust
antelope,5.68,4.46,5.57,0.6320802361108,anticipation,ennui
antenna,5.43,3.15,5.67,0.5687794728034196,anticipation,ennui
anterior,4.89,3.36,4.64,-0.5069906245037517,disgust,ennui
anthem,5.95,4.48,6.29,1.3244623088056875,trust,joy
anthill,4.32,4.63,4.76,-0.7327099189736543,disgust,disgust
anthrax,2.32,4.72,2.71,-3.387001481616649,fear,anxiety
anthropological,5.53,3.82,5.14,0.22481420846667477,anticipation,ennui
anthropologist,5.7,3.27,5.19,0.35678872184190663,anticipation,ennui
anthropology,5.3,2.91,6.0,0.7453761133639815,trust,ennui
anti,4.47,4.23,5.05,-0.4309540540894429,disgust,ennui
antiaircraft,4.85,4.6,4.73,-0.4613490891741206,disgust,disgust
antibiotic,5.88,4.05,5.72,0.8560589712908475,anticipation,ennui
antibiotics,5.05,4.05,5.11,-0.06403222945992933,anticipation,ennui
antichrist,2.36,5.58,4.39,-2.098693102053088,anger,anger
anticipate,6.0,5.7,5.36,0.6513064035277263,anticipation,envy
anticipation,5.26,5.39,5.53,0.36897699765395847,anticipation,disgust
antics,3.95,5.1,5.24,-0.5761852341236394,disgust,disgust
antidote,6.55,3.24,6.08,1.4989934613348102,trust,ennui
antigravity,5.74,5.1,3.77,-0.6911993597069019,disgust,disgust
antiquated,5.0,4.95,4.69,-0.40829575079541885,disgust,disgust
antique,6.5,4.0,5.79,1.252703662562097,trust,ennui
antiques,6.63,3.68,5.17,0.8575502562845716,anticipation,ennui
antiseptic,4.57,3.15,4.77,-0.5865083134977709,sadness,ennui
antisocial,3.21,5.32,5.33,-0.9188061615745007,disgust,disgust
antsy,4.36,5.23,3.85,-1.3963395504684921,disgust,disgust
anus,2.9,4.39,4.96,-1.369599253814204,disgust,disgust
anvil,5.05,4.4,5.38,0.13945165586276057,anticipation,disgust
anxiety,2.38,4.78,3.39,-2.8412439085444556,fear,anxiety
anxious,3.8,6.2,4.15,-1.4808563147787852,anger,anger
anytime,5.81,4.6,5.32,0.5157751171273316,anticipation,disgust
aorta,4.35,3.64,4.37,-1.0099912668285354,disgust,ennui
aortic,4.25,3.5,4.58,-0.9071920888001637,disgust,ennui
apache,5.2,3.7,4.95,-0.1014161734468678,disgust,ennui
apartment,5.72,3.8,5.33,0.47339209782411934,anticipation,ennui
apartments,5.0,3.28,5.18,-0.03901018113572236,disgust,ennui
apathy,3.68,3.8,5.15,-0.7937715743989161,disgust,ennui
ape,5.21,4.25,5.38,0.22819736164115872,anticipation,ennui
apex,5.52,3.48,5.17,0.24187692244693473,anticipation,ennui
aphrodisiac,6.43,5.96,5.04,0.6486444014987971,anticipation,envy
apocalypse,3.24,5.04,2.65,-2.92193231457368,fear,anxiety
apologetic,6.65,4.0,5.0,0.7405239861555483,anticipation,ennui
apologize,4.94,3.52,4.22,-0.7957880797277421,disgust,ennui
apology,6.24,4.0,5.1,0.5884775170697695,anticipation,ennui
apostle,5.5,4.38,4.71,-0.11589253984365183,anticipation,disgust
apothecary,5.48,4.23,5.35,0.3553464195507956,anticipation,ennui
appalled,3.62,4.91,4.11,-1.6108409945680295,disgust,disgust
appalling,2.95,5.5,4.55,-1.6508602688410585,anger,anger
apparatus,5.5,4.0,5.14,0.208174388633225,anticipation,ennui
apparel,5.38,4.3,6.19,0.9329413299987777,anticipation,ennui
apparent,4.96,3.19,6.4,0.8582490964703527,trust,ennui
apparition,4.85,4.82,4.38,-0.7251244960739047,disgust,disgust
appeal,6.3,3.57,5.36,0.8177046018622226,trust,ennui
appear,5.25,3.24,5.36,0.23531090769148524,anticipation,ennui
appearance,6.14,4.57,5.9,1.135926666729205,anticipation,joy
appease,5.95,3.55,5.59,0.79691149500612,anticipation,ennui
appendage,4.23,4.35,5.32,-0.36058872743434905,disgust,disgust
appendectomy,2.95,6.14,3.59,-2.374358527766179,fear,fear
appendicitis,1.86,5.12,2.71,-3.642145385729543,fear,embarrassment
appendix,4.81,2.92,4.25,-0.8452846450812808,sadness,ennui
appetite,6.23,5.37,5.57,0.9371435997240438,anticipation,joy
appetizer,7.29,4.52,6.36,2.1204626760797285,trust,joy
appetizing,7.0,4.82,6.18,1.8239551608079212,trust,joy
applaud,6.7,5.05,5.91,1.454073077150735,anticipation,joy
applause,7.12,5.38,6.56,2.1768991676329135,joy,joy
apple,6.62,3.52,6.44,1.80913155470978,trust,joy
apple juice,7.3,3.2,6.0,1.8546974355939578,trust,joy
applejack,5.79,3.8,5.74,0.8212123921847724,anticipation,ennui
applesauce,6.9,2.78,6.39,1.9267543388362929,trust,ennui
appliance,5.15,2.84,5.0,-0.09146700551693387,sadness,ennui
applicant,4.91,3.96,5.08,-0.16429404260743768,disgust,ennui
application,5.05,4.52,4.3,-0.6744838854280003,disgust,disgust
apply,5.16,3.24,6.2,0.818452424750617,trust,ennui
appoint,5.95,4.25,5.65,0.8421301361889406,anticipation,ennui
appointment,4.43,4.8,6.68,0.7752992715992355,anticipation,disgust
appraisal,5.09,4.09,5.65,0.3651219676300507,anticipation,ennui
appreciate,7.33,3.1,7.0,2.6249812751410753,trust,joy
appreciation,7.3,4.68,6.63,2.3294931680135686,trust,joy
appreciative,7.14,4.35,6.9,2.4442313475578605,trust,joy
apprehend,4.14,5.13,4.48,-1.043569163494179,disgust,disgust
apprehension,4.15,4.23,5.07,-0.5933725852519651,disgust,disgust
apprehensive,3.32,4.77,4.64,-1.3778078624542829,disgust,disgust
apprentice,5.95,3.59,5.05,0.3899437243607397,anticipation,ennui
approach,5.45,4.48,6.03,0.8511845331226401,anticipation,ennui
appropriate,6.1,4.04,5.0,0.4354606225423045,anticipation,ennui
approval,6.75,3.52,6.63,2.024429804400325,trust,joy
approve,7.0,4.09,7.26,2.6378907020986824,trust,joy
approximate,5.26,3.82,4.95,-0.06813653377996873,anticipation,ennui
apricot,5.95,4.29,5.94,1.0606869019059042,anticipation,ennui
apron,5.8,2.9,5.28,0.48008274972763526,trust,ennui
apt,5.64,4.05,5.95,0.896278537157394,anticipation,ennui
aptitude,5.95,4.55,5.45,0.6914013322462069,anticipation,disgust
aqua,6.5,3.6,4.82,0.5216689634398399,anticipation,ennui
aquamarine,6.4,3.9,4.95,0.564176619891118,anticipation,ennui
aquarium,6.43,4.3,6.14,1.477652823183831,trust,joy
aquatic,6.8,3.58,4.53,0.46951039605737277,anticipation,ennui
arbitrary,4.15,4.55,4.77,-0.8194657911660659,disgust,disgust
arbitration,4.09,4.41,4.19,-1.289858962266892,disgust,disgust
arcade,6.45,6.1,6.81,1.9936875296142884,surprise,joy
arcane,5.25,3.61,5.55,0.37850327143708173,anticipation,ennui
arch,5.8,3.15,5.45,0.6082022330789586,trust,ennui
archaeological,6.05,4.52,5.18,0.543383513035015,anticipation,disgust
archaeologist,5.42,4.14,5.17,0.18641085633543608,anticipation,ennui
archaeology,6.1,3.86,5.26,0.6314080676678577,anticipation,ennui
archaic,4.5,4.38,4.62,-0.73838116273287,disgust,disgust
archangel,7.27,4.19,4.79,0.9261483519069702,anticipation,ennui
archbishop,4.71,3.78,4.73,-0.5390015817302188,disgust,ennui
archdiocese,3.95,3.41,4.04,-1.4805580577800406,sadness,ennui
archduke,4.15,3.56,5.73,-0.09596753224094443,disgust,ennui
archery,5.25,4.39,5.73,0.5141591949855423,anticipation,ennui
architect,6.21,3.25,6.05,1.2877995159643039,trust,ennui
architectural,6.32,4.05,5.18,0.6931418915360621,anticipation,ennui
architecture,6.05,4.39,5.67,0.9126690826947121,anticipation,ennui
archive,4.81,4.18,5.24,-0.09917706556474988,anticipation,ennui
arctic,4.45,3.88,5.0,-0.47972946829742563,disgust,ennui
ardent,4.95,4.62,5.32,0.038766948568442205,anticipation,disgust
area,5.56,2.19,5.06,0.18116250672303055,sadness,ennui
arena,5.75,4.23,6.04,1.025119171654273,anticipation,ennui
argue,3.15,6.67,4.77,-1.3741264522810541,anger,envy
argument,2.62,5.22,5.65,-1.0048898653239697,disgust,disgust
argumentative,3.2,5.61,4.0,-1.9266993144048283,anger,anger
arise,6.17,4.76,5.87,1.1299571659712446,anticipation,joy
aristocracy,5.21,4.15,5.08,0.002104155727058634,anticipation,ennui
aristocrat,4.28,3.6,4.94,-0.6192404218697933,disgust,ennui
aristocratic,5.79,3.18,4.43,-0.16606127364013243,disgust,ennui
arithmetic,4.95,4.0,5.54,0.20456863290544886,anticipation,ennui
ark,6.15,3.52,5.88,1.1264003929460815,trust,ennui
arm,5.44,3.44,6.02,0.8381014863143532,trust,ennui
armada,4.6,3.29,5.6,0.05565604269802246,anticipation,ennui
armament,5.05,4.65,5.37,0.13191521566562406,anticipation,disgust
armchair,5.67,2.75,5.79,0.792335313836657,trust,ennui
armed,4.11,6.3,5.68,-0.15583615967122774,anticipation,envy
armor,6.1,3.29,6.3,1.415197848170072,trust,ennui
armored,5.67,3.52,5.7,0.724507352062427,anticipation,ennui
armory,5.25,4.48,5.74,0.5216956351826788,anticipation,disgust
armpit,4.1,3.57,5.24,-0.4929861349563913,disgust,ennui
army,4.65,4.49,4.65,-0.6325727429742113,disgust,disgust
aroma,7.65,4.35,6.06,2.0940473081670237,trust,joy
arouse,6.67,6.21,6.1,1.5806256210628817,surprise,joy
aroused,5.95,7.3,5.58,0.7893750548089835,surprise,envy
arraignment,3.91,4.6,5.33,-0.530543698794009,disgust,disgust
arrange,5.15,3.57,6.71,1.1972642681934376,trust,ennui
arrangement,5.71,3.0,5.5,0.595964974564293,trust,ennui
array,5.9,3.71,5.62,0.7917877825417811,anticipation,ennui
arrest,2.33,6.86,3.11,-3.0799972671200315,fear,fear
arrhythmia,3.86,4.95,4.25,-1.3722122731405193,disgust,disgust
arrival,6.67,3.6,6.53,1.9046925495397595,trust,joy
arrive,6.41,5.0,6.84,1.994110423761099,trust,joy
arrogance,2.55,4.65,5.0,-1.5335847244159033,disgust,disgust
arrogant,2.52,5.15,4.64,-1.8215363913462732,disgust,disgust
arrow,5.24,3.91,5.53,0.35788378443165897,anticipation,ennui
arsenal,4.45,5.48,5.25,-0.29131846336900874,anticipation,disgust
arsenic,3.0,4.7,3.46,-2.4445992172732063,disgust,anxiety
arson,2.26,5.41,3.78,-2.6138820201899238,fear,embarrassment
arsonist,2.5,6.95,3.42,-2.752075308619247,fear,fear
art,6.85,4.48,6.02,1.6201730184864858,trust,joy
arterial,3.95,3.39,4.12,-1.420266536202947,sadness,ennui
artery,4.29,4.09,4.78,-0.7342768584128305,disgust,ennui
arthritis,2.32,4.27,2.63,-3.4472930031937423,sadness,anxiety
artichoke,5.3,3.5,5.48,0.3534812231128747,anticipation,ennui
article,5.68,3.5,5.68,0.7149810782793031,anticipation,ennui
articulate,6.55,4.27,6.89,2.1094451173028803,trust,joy
artifact,6.2,4.95,5.73,1.041086823044781,anticipation,joy
artificial,3.86,4.17,4.55,-1.1461190672264192,disgust,disgust
artillery,4.1,4.56,4.64,-0.9451725467845922,disgust,disgust
artist,6.76,4.1,6.95,2.2711424973198486,trust,joy
artiste,6.33,3.0,5.35,0.8268079814985352,trust,ennui
artistic,7.0,5.0,6.86,2.3364330942132154,trust,joy
artistry,6.91,4.71,7.43,2.716090725949657,trust,joy
artwork,6.76,4.18,6.33,1.8038832050973743,trust,joy
arty,6.55,5.53,5.48,1.0468070495066097,anticipation,joy
asbestos,2.24,4.38,3.05,-3.175135367803201,sadness,anxiety
ascend,6.19,4.13,5.58,0.9224936134765809,anticipation,ennui
ascendant,5.29,3.23,5.78,0.5740278224158251,anticipation,ennui
ascending,5.14,3.73,5.55,0.31749059871443286,anticipation,ennui
ascension,5.77,5.36,5.45,0.5915624132455088,anticipation,disgust
ascertain,5.3,3.17,6.29,0.963932879080945,trust,ennui
ashamed,2.52,5.65,4.63,-1.82907283154341,anger,anger
ashtray,3.52,3.48,5.56,-0.5735232320947112,disgust,ennui
asinine,5.05,4.63,4.81,-0.29012543537403007,anticipation,disgust
ask,5.95,3.48,6.29,1.3244623088056875,trust,ennui
asleep,6.5,2.0,4.33,0.15238339378014268,sadness,ennui
asparagus,5.43,2.73,5.67,0.5687794728034196,trust,ennui
aspect,4.89,3.39,4.76,-0.41655334213811146,disgust,ennui
aspen,6.57,4.11,5.5,1.0729731431231828,anticipation,ennui
asphalt,4.46,3.2,4.62,-0.7605675891774695,sadness,ennui
asphyxia,2.19,6.14,2.4,-3.6927370136728346,fear,embarrassment
asphyxiation,1.53,6.91,2.54,-3.953302887248813,fear,fear
aspiration,6.26,5.0,5.94,1.2326317068515504,anticipation,joy
aspire,6.43,3.68,6.85,2.012740077180535,trust,joy
aspirin,5.3,3.35,5.12,0.0821693760159542,anticipation,ennui
aspiring,6.89,4.41,6.85,2.26788398129343,trust,joy
ass,5.45,5.43,3.61,-0.9726339945844356,disgust,disgust
assailant,3.24,5.7,3.0,-2.658156907673896,fear,embarrassment
assassin,2.11,5.82,3.36,-3.0136116076369124,fear,embarrassment
assassinate,3.27,6.38,3.23,-2.468178963306303,fear,fear
assassination,1.83,6.2,4.0,-2.6865844201323617,fear,fear
assault,2.05,6.8,3.49,-2.948917524741035,fear,fear
assemble,5.14,3.52,6.28,0.8676507331054104,trust,ennui
assembly,5.47,3.95,4.82,-0.049631517508597955,anticipation,ennui
assemblyman,5.0,3.12,5.21,-0.016400860544312144,disgust,ennui
assert,5.68,4.64,5.93,0.90339208320772,anticipation,disgust
assertive,5.37,5.55,6.04,0.8143481204305775,anticipation,disgust
assess,5.84,3.45,5.21,0.4495140947922778,anticipation,ennui
assessment,5.22,2.75,5.44,0.27896260943512896,anticipation,ennui
asset,7.25,4.43,6.0,1.8269644025382081,trust,joy
asshole,2.11,6.38,2.89,-3.367824296902336,fear,fear
assign,4.75,3.71,5.74,0.2443653046251848,anticipation,ennui
assignment,5.39,4.45,6.0,0.7952955728643304,anticipation,ennui
assimilate,4.63,4.15,5.15,-0.2668439463396775,disgust,ennui
assist,5.95,3.76,6.41,1.4148995911713276,trust,ennui
assistance,5.82,3.82,6.45,1.3729394660149261,trust,ennui
assistant,5.91,4.8,6.37,1.3625674039381814,anticipation,joy
associate,5.2,3.11,4.88,-0.15417125482682478,disgust,ennui
association,5.5,3.67,6.14,0.9618184083468925,trust,ennui
assorted,5.82,3.52,5.41,0.5891496855127119,anticipation,ennui
assortment,5.64,3.88,5.79,0.7756954940032073,anticipation,ennui
assume,4.41,4.2,6.21,0.4099933691115124,anticipation,ennui
assumption,4.3,4.14,5.03,-0.5403192468732638,disgust,ennui
assurance,5.95,2.81,6.07,1.1586606244686808,trust,ennui
assure,6.33,3.1,6.52,1.7085714845635263,trust,ennui
asterisk,5.38,2.78,5.72,0.5787286407333535,trust,ennui
asteroid,4.95,5.6,3.68,-1.1972092437619728,anger,anger
asthma,2.45,4.5,3.54,-2.689371059309356,disgust,anxiety
asthmatic,3.33,3.38,3.84,-1.9751764716140667,sadness,sadness
astonish,5.55,5.38,6.0,0.8840412786427285,anticipation,disgust
astonished,6.42,5.73,4.87,0.5149783115363241,anticipation,envy
astonishing,6.53,5.77,5.23,0.8473028313558935,anticipation,envy
astound,6.3,5.05,5.56,0.9684334058049555,anticipation,disgust
astral,5.32,5.13,5.26,0.19877275199816744,anticipation,disgust
astrology,4.79,4.18,4.67,-0.5398473700238401,disgust,ennui
astronaut,6.73,4.4,5.32,1.026062925353121,anticipation,ennui
astronomer,5.59,5.42,5.33,0.40128621187917096,anticipation,disgust
astronomical,6.37,5.0,5.14,0.6907291638032647,anticipation,disgust
astronomy,6.0,4.33,5.21,0.5382598005706759,anticipation,ennui
astute,6.22,3.16,6.0,1.2556639215897705,trust,ennui
asylum,3.24,5.55,3.52,-2.2662620174227888,fear,fear
atheist,4.64,4.76,5.41,-0.06534989460297438,anticipation,disgust
athlete,6.21,4.75,5.96,1.219971554190074,anticipation,joy
athletic,6.76,5.0,6.11,1.6380815207603678,trust,joy
athletics,6.14,4.93,6.15,1.3243376716576216,anticipation,joy
atlas,5.95,2.5,5.7,0.8798123371746238,trust,ennui
atmosphere,6.05,4.0,4.86,0.3022174267266419,anticipation,ennui
atmospheric,5.72,4.09,5.11,0.3075904134871127,anticipation,ennui
atoll,5.14,3.55,4.7,-0.3231068180421842,disgust,ennui
atom,5.74,4.29,5.39,0.529703952229239,anticipation,ennui
atomic,4.26,5.85,3.96,-1.368904774411488,anger,anger
atone,5.6,4.0,5.65,0.6479989047986945,anticipation,ennui
atrium,5.95,3.57,5.22,0.518063207712063,anticipation,ennui
atrocious,3.14,4.12,4.35,-1.696203547171944,disgust,disgust
atrocity,2.95,5.0,2.96,-2.8491542601857898,fear,anxiety
atrophy,3.16,3.86,4.0,-1.9488857408494276,sadness,sadness
attach,5.26,3.81,4.7,-0.2565475387083856,disgust,ennui
attachment,6.0,2.96,6.32,1.3748046624528472,trust,ennui
attack,2.0,7.05,3.39,-3.052014959768151,fear,fear
attacker,2.23,7.27,4.26,-2.268772710560813,fear,fear
attain,5.85,3.11,7.08,1.8643750182679857,trust,joy
attempt,6.0,4.94,5.67,0.8849360496389629,anticipation,disgust
attempted,5.35,3.64,6.52,1.1650040366708376,trust,ennui
attend,5.4,3.5,6.7,1.328392993275048,trust,ennui
attendance,5.95,4.24,5.59,0.79691149500612,anticipation,ennui
attendant,5.63,3.14,5.09,0.24259807359249014,anticipation,ennui
attention,6.68,4.05,6.47,1.8650205149680883,trust,joy
attentive,6.43,4.37,6.62,1.8394019526463916,trust,joy
attest,5.1,3.68,6.26,0.8303914262665371,anticipation,ennui
attic,4.95,3.45,5.36,0.06891270935698893,anticipation,ennui
attire,6.16,3.95,5.78,1.0565825975858647,trust,ennui
attitude,4.72,4.76,5.88,0.33323564755164825,anticipation,disgust
attorney,3.67,4.8,5.53,-0.5129334535188725,disgust,disgust
attract,6.38,5.35,5.6,1.0429520194827016,anticipation,joy
attraction,7.0,5.4,4.62,0.6482704900546001,anticipation,disgust
attractive,7.19,4.91,6.81,2.4041364188393803,trust,joy
attribute,5.67,4.12,6.0,0.9506005579765271,anticipation,ennui
auburn,5.89,3.62,5.61,0.7787047357334943,anticipation,ennui
auction,5.43,4.5,5.33,0.3125405061007728,anticipation,disgust
auctioneer,5.09,4.0,5.37,0.1541016421102236,anticipation,ennui
audacious,5.11,4.28,5.41,0.19534061612107037,anticipation,ennui
audacity,5.2,4.1,5.33,0.18496855404432574,anticipation,ennui
audible,6.05,4.45,6.26,1.3573190543257758,trust,joy
audience,5.89,4.91,5.14,0.42449204646807015,anticipation,disgust
audio,6.56,4.29,5.96,1.4141027855803197,trust,joy
audit,2.82,5.78,3.68,-2.378636451936897,fear,fear
audition,5.2,4.24,6.0,0.6899100472524828,anticipation,ennui
auditor,3.26,3.7,5.2,-0.9890468510815281,disgust,ennui
auditorium,6.05,4.45,5.05,0.44540979047223833,anticipation,disgust
auditory,5.05,4.5,6.11,0.6896117902537382,anticipation,disgust
aunt,6.56,2.71,4.28,0.14798083246135854,sadness,ennui
auntie,6.24,3.58,5.79,1.1084918906722003,trust,ennui
aura,6.45,4.7,5.65,1.1194604667464345,anticipation,joy
auspicious,4.76,3.39,5.5,0.06903734650505422,anticipation,ennui
authentic,6.91,4.55,6.58,2.07549330919304,trust,joy
authenticate,5.1,4.36,5.78,0.4686422968039771,anticipation,ennui
authenticity,6.81,4.42,6.23,1.7562518361817572,trust,joy
author,6.33,2.73,6.38,1.603061321803613,trust,ennui
authority,4.76,5.35,5.19,-0.16459229960618244,anticipation,disgust
authorization,5.86,4.32,4.77,0.12900393934056378,anticipation,ennui
authorize,5.37,4.67,6.54,1.1911701302874111,anticipation,joy
autism,3.2,4.1,3.12,-2.5899060517528554,sadness,anxiety
autistic,3.62,4.24,2.43,-2.876962947686991,sadness,anxiety
auto,5.0,4.95,5.7,0.3528847091153851,anticipation,disgust
autobiographical,4.82,3.74,5.89,0.3962381538602839,anticipation,ennui
autobiography,5.79,2.85,6.5,1.3939818471671594,trust,ennui
autograph,6.21,3.55,6.1,1.325481716949987,trust,ennui
autographed,6.14,4.65,6.42,1.5278215569803117,trust,joy
automated,4.74,4.05,4.5,-0.6956998864309129,disgust,ennui
automatic,6.05,3.7,5.27,0.611211474809245,anticipation,ennui
automobile,5.45,3.91,6.0,0.8285752125312299,anticipation,ennui
automotive,5.37,4.5,5.38,0.3169430674195569,anticipation,disgust
autonomy,5.05,4.09,6.19,0.7499033118308316,anticipation,ennui
autopilot,5.65,4.11,3.72,-0.7788010201929341,disgust,ennui
autopsy,2.62,4.36,3.22,-2.8362448332281818,sadness,anxiety
autumn,7.12,3.21,5.17,1.1293339802309157,trust,ennui
auxiliary,5.26,3.61,5.81,0.5799973231737848,anticipation,ennui
avail,5.42,3.77,6.0,0.8119353926977801,anticipation,ennui
availability,5.68,4.38,5.5,0.5793251547308431,anticipation,ennui
available,6.86,4.04,6.59,2.055296716334427,trust,joy
avalanche,4.0,6.55,3.24,-2.0557402404952247,fear,fear
avenge,4.05,6.35,5.92,-0.008241234606847085,anticipation,envy
avenging,4.89,6.1,6.55,0.9324694531493531,surprise,envy
avenue,5.74,3.3,5.18,0.371438708089369,anticipation,ennui
average,4.89,3.29,5.59,0.20897119422423252,anticipation,ennui
aversion,4.0,5.14,4.81,-0.8725191295447674,disgust,disgust
